12,9,3,1
12,10,1,0
12,11,2,0
12,12,3,1
12,13,1,1
12,14,1,0
12,15,2,0
12,16,3,1
12,17,1,0
12,18,2,1
12,19,1,0
12,20,2,0
12,21,3,1
12,22,1,0
12,23,2,0
12,24,3,1
13,1,1,0
13,2,2,0
13,3,3,0
13,4,4,1
13,5,1,1
13,6,1,0
13,7,2,1
13,8,1,0
13,9,2,1
13,10,1,1
13,11,1,0
13,12,2,1
13,13,1,0
13,14,2,0
13,15,3,0
13,16,4,0
13,17,5,1
13,18,1,0
13,19,2,0
13,20,3,0
13,21,4,0
13,22,5,1
13,23,1,1
13,24,1,0
14,1,4,1
14,2,1,0
14,3,2,0
14,4,3,1
14,5,1,0
14,6,2,0
14,7,3,0
14,8,4,1
14,9,1,0
14,10,2,1
14,11,1,0
14,12,2,1
14,13,1,0
14,14,2,0
14,15,3,1
14,16,1,0
14,17,2,1
14,18,1,0
14,19,2,0
14,20,3,0
14,21,4,0
14,22,5,1
14,23,1,0
14,24,2,1
15,1,1,0
15,2,2,0
15,3,3,0
15,4,4,1
15,5,1,0
15,6,2,0
15,7,3,0
15,8,4,0
15,9,5,1
15,10,1,0
15,11,2,0
15,12,3,0
15,13,4,1
15,14,1,0
15,15,2,0
15,16,3,0
15,17,4,1
15,18,1,0
15,19,2,1
15,20,1,0
15,21,2,0
15,22,3,1
15,23,1,0
15,24,2,0
16,1,4,0
16,2,5,1
16,3,1,1
16,4,1,0
16,5,2,0
16,6,3,1
16,7,1,0
16,8,2,1
16,9,1,0
16,10,2,0
16,11,3,0
16,12,4,1
16,13,1,0
16,14,2,0
16,15,3,0
16,16,4,0
16,17,5,1
16,18,1,0
16,19,2,0
16,20,3,1
16,21,1,0
16,22,2,0
16,23,3,1
16,24,1,1
17,1,2,0
17,2,3,1
17,3,1,1
17,4,1,0
17,5,2,0
17,6,3,1
17,7,1,0
17,8,2,0
17,9,3,1
17,10,1,0
17,11,2,1
17,12,1,0
17,13,2,0
17,14,3,1
17,15,1,0
17,16,2,1
17,17,1,0
17,18,2,1
17,19,1,0
17,20,2,0
17,21,3,0
17,22,4,1
17,23,1,0
17,24,2,0
18,1,2,0
18,2,3,1
18,3,1,0
18,4,2,0
18,5,3,0
18,6,4,1
18,7,1,1
18,8,1,0
18,9,2,0
18,10,3,1
18,11,1,0
18,12,2,1
18,13,1,0
18,14,2,0
18,15,3,0
18,16,4,0
18,17,5,1
18,18,1,0
18,19,2,0
18,20,3,0
18,21,4,1
18,22,1,0
18,23,2,0
18,24,3,0
19,1,5,1
19,2,1,0
19,3,2,1
19,4,1,0
19,5,2,1
19,6,1,0
19,7,2,1
19,8,1,1
19,9,1,0
19,10,2,0
19,11,3,1
19,12,1,0
19,13,2,1
19,14,1,0
19,15,2,0
19,16,3,1
19,17,1,0
19,18,2,1
19,19,1,0
19,20,2,0
19,21,3,0
19,22,4,1
19,23,1,0
19,24,2,0
20,1,4,1
20,2,1,1
20,3,1,1
20,4,1,0
20,5,2,1
20,6,1,0
20,7,2,0
20,8,3,1
20,9,1,0
20,10,2,1
20,11,1,1
20,12,1,0
20,13,2,1
20,14,1,1
20,15,1,0
20,16,2,1
20,17,1,1
20,18,1,0
20,19,2,0
20,20,3,1
20,21,1,0
20,22,2,0
20,23,3,0
20,24,4,1
21,1,5,1
21,2,1,0
21,3,2,1
21,4,1,0
21,5,2,0
21,6,3,1
21,7,1,0
21,8,2,0
21,9,3,1
21,10,1,0
21,11,2,0
21,12,3,1
21,13,1,0
21,14,2,1
21,15,1,0
21,16,2,0
21,17,3,0
21,18,4,0
21,19,5,1
21,20,1,0
21,21,2,0
21,22,3,1
21,23,1,0
21,24,2,1
22,1,1,0
22,2,2,1
22,3,1,0
22,4,2,0
22,5,3,0
22,6,4,0
22,7,5,1
22,8,1,1
22,9,1,0
22,10,2,1
22,11,1,1
22,12,1,1
22,13,1,0
22,14,2,1
22,15,1,0
22,16,2,0
22,17,3,1
22,18,1,0
22,19,2,0
22,20,3,1
22,21,1,1
22,22,1,1
22,23,1,0
22,24,2,0
23,1,3,1
23,2,1,1
23,3,1,0
23,4,2,0
23,5,3,0
23,6,4,1
23,7,1,0
23,8,2,0
23,9,3,0
23,10,4,1
23,11,1,0
23,12,2,1
23,13,1,0
23,14,2,0
23,15,3,1
23,16,1,0
23,17,2,0
23,18,3,1
23,19,1,0
23,20,2,0
23,21,3,0
23,22,4,1
23,23,1,0
23,24,2,0
24,1,4,1
24,2,1,0
24,3,2,0
24,4,3,0
24,5,4,0
24,6,5,1
24,7,1,0
24,8,2,1
24,9,1,0
24,10,2,1
24,11,1,0
24,12,2,0
24,13,3,0
24,14,4,1
24,15,1,0
24,16,2,1
24,17,1,0
24,18,2,0
24,19,3,0
24,20,4,0
24,21,5,0
24,22,5,1
24,23,1,0
24,24,2,0
25,1,4,0
25,2,5,1
25,3,1,0
25,4,2,0
25,5,3,1
25,6,1,0
25,7,2,1
25,8,1,0
25,9,2,0
25,10,3,0
25,11,4,1
25,12,1,0
25,13,2,0
25,14,3,0
25,15,4,1
25,16,1,0
25,17,2,0
25,18,3,1
25,19,1,0
25,20,2,0
25,21,3,0
25,22,4,1
25,23,1,0
25,24,2,0
26,1,2,0
26,2,3,1
26,3,1,0
26,4,2,0
26,5,3,1
26,6,1,0
26,7,2,0
26,8,3,1
26,9,1,0
26,10,2,1
26,11,1,0
26,12,2,1
26,13,1,1
26,14,1,0
26,15,2,1
26,16,1,0
26,17,2,1
26,18,1,0
26,19,2,1
26,20,1,0
26,21,2,0
26,22,3,1
26,23,1,0
26,24,2,0
27,1,4,1
27,2,1,0
27,3,2,0
27,4,3,1
27,5,1,1
27,6,1,0
27,7,2,1
27,8,1,0
27,9,2,0
27,10,3,0
27,11,4,0
27,12,5,1
27,13,1,0
27,14,2,1
27,15,1,0
27,16,2,1
27,17,1,1
27,18,1,0
27,19,2,0
27,20,3,1
27,21,1,1
27,22,1,0
27,23,2,0
27,24,3,0
28,1,1,1
28,2,1,0
28,3,2,1
28,4,1,0
28,5,2,0
28,6,3,0
28,7,4,0
28,8,5,1
28,9,1,0
28,10,2,0
28,11,3,0
28,12,4,0
28,13,5,1
28,14,1,1
28,15,1,0
28,16,2,0
28,17,3,1
28,18,1,0
28,19,2,0
28,20,3,1
28,21,1,0
28,22,2,0
28,23,3,0
28,24,4,1
29,1,4,1
29,2,1,0
29,3,2,1
29,4,1,0
29,5,2,0
29,6,3,1
29,7,1,0
29,8,2,1
29,9,1,0
29,10,2,1
29,11,1,0
29,12,2,1
29,13,1,0
29,14,2,0
29,15,3,1
29,16,1,0
29,17,2,1
29,18,1,0
29,19,2,0
29,20,3,1
29,21,1,1
29,22,1,0
29,23,2,0
29,24,3,1
30,1,1,1
30,2,1,0
30,3,2,1
30,4,1,0
30,5,2,0
30,6,3,0
30,7,4,1
30,8,1,1
30,9,1,0
30,10,2,1
30,11,1,0
30,12,2,0
30,13,3,1
30,14,1,0
30,15,2,1
30,16,1,0
30,17,2,1
30,18,1,0
30,19,2,0
30,20,3,1
30,21,1,0
30,22,2,0
30,23,3,0
30,24,4,1
31,1,5,1
31,2,1,0
31,3,2,1
31,4,1,0
31,5,2,1
31,6,1,0
31,7,2,1
31,8,1,0
31,9,2,1
31,10,1,0
31,11,2,0
31,12,3,0
31,13,4,1
31,14,1,1
31,15,1,0
31,16,2,0
31,17,3,0
31,18,4,1
31,19,1,0
31,20,2,1
31,21,1,1
31,22,1,0
31,23,2,0
31,24,3,0
32,1,2,0
32,2,3,0
32,3,4,1
32,4,1,0
32,5,2,0
32,6,3,1
32,7,1,0
32,8,2,0
32,9,3,1
32,10,1,0
32,11,2,1
32,12,1,1
32,13,1,0
32,14,2,0
32,15,3,1
32,16,1,0
32,17,2,0
32,18,3,1
32,19,1,0
32,20,2,1
32,21,1,0
32,22,2,0
32,23,3,0
32,24,4,0
33,1,2,1
33,2,1,0
33,3,2,1
33,4,1,0
33,5,2,1
33,6,1,0
33,7,2,0
33,8,3,0
33,9,4,1
33,10,1,1
33,11,1,0
33,12,2,1
33,13,1,0
33,14,2,0
33,15,3,0
33,16,4,1
33,17,1,0
33,18,2,1
33,19,1,0
33,20,2,1
33,21,1,0
33,22,2,0
33,23,3,1
33,24,1,0
34,1,5,1
34,2,1,0
34,3,2,1
34,4,1,0
34,5,2,0
34,6,3,1
34,7,1,0
34,8,2,0
34,9,3,1
34,10,1,1
34,11,1,0
34,12,2,1
34,13,1,0
34,14,2,0
34,15,3,1
34,16,1,0
34,17,2,1
34,18,1,0
34,19,2,0
34,20,3,1
34,21,1,0
34,22,2,0
34,23,3,1
34,24,1,0
35,1,3,1
35,2,1,0
35,3,2,1
35,4,1,0
35,5,2,0
35,6,3,0
35,7,4,0
35,8,5,1
35,9,1,1
35,10,1,0
35,11,2,1
35,12,1,1
35,13,1,0
35,14,2,1
35,15,1,0
35,16,2,1
35,17,1,0
35,18,2,0
35,19,3,0
35,20,4,1
35,21,1,0
35,22,2,0
35,23,3,1
35,24,1,0
36,1,2,1
36,2,1,0
36,3,2,1
36,4,1,1
36,5,1,0
36,6,2,0
36,7,3,1
36,8,1,1
36,9,1,0
36,10,2,0
36,11,3,1
36,12,1,0
36,13,2,1
36,14,1,0
36,15,2,0
36,16,3,1
36,17,1,0
36,18,2,0
36,19,3,1
36,20,1,0
36,21,2,0
36,22,3,0
36,23,4,0
36,24,5,1
37,1,5,1
37,2,1,1
37,3,1,0
37,4,2,0
37,5,3,1
37,6,1,0
37,7,2,0
37,8,3,1
37,9,1,0
37,10,2,1
37,11,1,0
37,12,2,0
37,13,3,0
37,14,4,1
37,15,1,0
37,16,2,0
37,17,3,1
37,18,1,0
37,19,2,0
37,20,3,1
37,21,1,0
37,22,2,1
37,23,1,0
37,24,2,1
38,1,4,0
38,2,5,1
38,3,1,0
38,4,2,0
38,5,3,1
38,6,1,0
38,7,2,1
38,8,1,0
38,9,2,1
38,10,1,0
38,11,2,0
38,12,3,1
38,13,1,0
38,14,2,0
38,15,3,0
38,16,4,1
38,17,1,0
38,18,2,0
38,19,3,1
38,20,1,1
38,21,1,0
38,22,2,0
38,23,3,1
38,24,1,0
39,1,3,0
39,2,4,1
39,3,1,0
39,4,2,1
39,5,1,0
39,6,2,1
39,7,1,1
39,8,1,0
39,9,2,0
39,10,3,1
39,11,1,1
39,12,1,0
39,13,2,0
39,14,3,0
39,15,4,1
39,16,1,0
39,17,2,1
39,18,1,0
39,19,2,1
39,20,1,1
39,21,1,0
39,22,2,0
39,23,3,1
39,24,1,1
40,1,4,0
40,2,5,1
40,3,1,0
40,4,2,0
40,5,3,0
40,6,4,1
40,7,1,0
40,8,2,1
40,9,1,0
40,10,2,0
40,11,3,1
40,12,1,1
40,13,1,0
40,14,2,0
40,15,3,0
40,16,4,1
40,17,1,0
40,18,2,0
40,19,3,0
40,20,4,1
40,21,1,0
40,22,2,0
40,23,3,1
40,24,1,0
41,1,2,0
41,2,3,0
41,3,4,0
41,4,5,1
41,5,1,0
41,6,2,0
41,7,3,1
41,8,1,0
41,9,2,1
41,10,1,0
41,11,2,0
41,12,3,1
41,13,1,0
41,14,2,1
41,15,1,0
41,16,2,0
41,17,3,0
41,18,4,1
41,19,1,0
41,20,2,0
41,21,3,1
41,22,1,0
41,23,2,1
41,24,1,0
42,1,3,1
42,2,1,0
42,3,2,1
42,4,1,1
42,5,1,1
42,6,1,0
42,7,2,0
42,8,3,1
42,9,1,0
42,10,2,0
42,11,3,1
42,12,1,0
42,13,2,1
42,14,1,0
42,15,2,0
42,16,3,1
42,17,1,0
42,18,2,0
42,19,3,0
42,20,4,1
42,21,1,0
42,22,2,0
42,23,3,0
42,24,4,1
43,1,1,0
43,2,2,0
43,3,3,0
43,4,4,0
43,5,5,1
43,6,1,0
43,7,2,0
43,8,3,0
43,9,4,1
43,10,1,0
43,11,2,0
43,12,3,1
43,13,1,1
43,14,1,0
43,15,2,0
43,16,3,0
43,17,4,1
43,18,1,0
43,19,2,0
43,20,3,1
43,21,1,0
43,22,2,1
43,23,1,0
43,24,2,0
44,1,1,0
44,2,2,0
44,3,3,1
44,4,1,0
44,5,2,0
44,6,3,1
44,7,1,0
44,8,2,0
44,9,3,0
44,10,4,1
44,11,1,1
44,12,1,0
44,13,2,0
44,14,3,0
44,15,4,1
44,16,1,0
44,17,2,1
44,18,1,1
44,19,1,0
44,20,2,0
44,21,3,0
44,22,4,1
44,23,1,0
44,24,2,1
45,1,2,1
45,2,1,0
45,3,2,1
45,4,1,0
45,5,2,0
45,6,3,1
45,7,1,0
45,8,2,0
45,9,3,0
45,10,4,1
45,11,1,0
45,12,2,1
45,13,1,0
45,14,2,0
45,15,3,1
45,16,1,0
45,17,2,1
45,18,1,0
45,19,2,0
45,20,3,1
45,21,1,0
45,22,2,1
45,23,1,0
45,24,2,1
46,1,4,0
46,2,5,1
46,3,1,0
46,4,2,0
46,5,3,0
46,6,4,1
46,7,1,0
46,8,2,0
46,9,3,1
46,10,1,0
46,11,2,0
46,12,3,1
46,13,1,1
46,14,1,1
46,15,1,0
46,16,2,1
46,17,1,1
46,18,1,0
46,19,2,0
46,20,3,1
46,21,1,0
46,22,2,0
46,23,3,0
46,24,4,1
47,1,2,1
47,2,1,0
47,3,2,0
47,4,3,0
47,5,4,1
47,6,1,0
47,7,2,0
47,8,3,0
47,9,4,1
47,10,1,0
47,11,2,0
47,12,3,1
47,13,1,0
47,14,2,0
47,15,3,1
47,16,1,0
47,17,2,0
47,18,3,0
47,19,4,1
47,20,1,0
47,21,2,0
47,22,3,1
47,23,1,1
47,24,1,0
48,1,1,0
48,2,2,0
48,3,3,1
48,4,1,1
48,5,1,0
48,6,2,0
48,7,3,1
48,8,1,0
48,9,2,0
48,10,3,1
48,11,1,0
48,12,2,0
48,13,3,1
48,14,1,0
48,15,2,0
48,16,3,0
48,17,4,1
48,18,1,0
48,19,2,1
48,20,1,1
48,21,1,0
48,22,2,1
48,23,1,0
48,24,2,0
49,1,1,0
49,2,2,1
49,3,1,0
49,4,2,0
49,5,3,0
49,6,4,1
49,7,1,0
49,8,2,0
49,9,3,1
49,10,1,0
49,11,2,1
49,12,1,1
49,13,1,0
49,14,2,1
49,15,1,0
49,16,2,0
49,17,3,1
49,18,1,0
49,19,2,1
49,20,1,0
49,21,2,1
49,22,1,0
49,23,2,0
49,24,3,0
50,1,3,0
50,2,4,1
50,3,1,0
50,4,2,1
50,5,1,0
50,6,2,0
50,7,3,0
50,8,4,1
50,9,1,0
50,10,2,0
50,11,3,1
50,12,1,0
50,13,2,0
50,14,3,0
50,15,4,1
50,16,1,0
50,17,2,0
50,18,3,0
50,19,4,1
50,20,1,0
50,21,2,0
50,22,3,0
50,23,4,1
50,24,1,1
51,1,5,1
51,2,1,1
51,3,1,0
51,4,2,1
51,5,1,1
51,6,1,0
51,7,2,0
51,8,3,1
51,9,1,0
51,10,2,1
51,11,1,0
51,12,2,0
51,13,3,0
51,14,4,1
51,15,1,0
51,16,2,0
51,17,3,1
51,18,1,0
51,19,2,0
51,20,3,1
51,21,1,0
51,22,2,1
51,23,1,0
51,24,2,0
52,1,4,1
52,2,1,0
52,3,2,0
52,4,3,1
52,5,1,0
52,6,2,0
52,7,3,0
52,8,4,0
52,9,5,0
52,10,5,1
52,11,1,0
52,12,2,0
52,13,3,0
52,14,4,0
52,15,5,1
52,16,1,0
52,17,2,0
52,18,3,0
52,19,4,1
52,20,1,1
52,21,1,0
52,22,2,0
52,23,3,0
52,24,4,1
53,1,2,1
53,2,1,0
53,3,2,0
53,4,3,1
53,5,1,0
53,6,2,0
53,7,3,0
53,8,4,1
53,9,1,0
53,10,2,1
53,11,1,1
53,12,1,1
53,13,1,0
53,14,2,0
53,15,3,1
53,16,1,0
53,17,2,0
53,18,3,0
53,19,4,1
53,20,1,0
53,21,2,0
53,22,3,1
53,23,1,0
53,24,2,0
54,1,5,1
54,2,1,0
54,3,2,0
54,4,3,0
54,5,4,1
54,6,1,0
54,7,2,1
54,8,1,1
54,9,1,0
54,10,2,0
54,11,3,1
54,12,1,0
54,13,2,0
54,14,3,0
54,15,4,1
54,16,1,1
54,17,1,1
54,18,1,0
54,19,2,1
54,20,1,0
54,21,2,0
54,22,3,1
54,23,1,1
54,24,1,0
55,1,2,1
55,2,1,0
55,3,2,0
55,4,3,0
55,5,4,1
55,6,1,1
55,7,1,0
55,8,2,1
55,9,1,1
55,10,1,1
55,11,1,0
55,12,2,0
55,13,3,0
55,14,4,1
55,15,1,0
55,16,2,1
55,17,1,0
55,18,2,0
55,19,3,0
55,20,4,1
55,21,1,0
55,22,2,0
55,23,3,1
55,24,1,0
56,1,1,0
56,2,2,0
56,3,3,1
56,4,1,1
56,5,1,0
56,6,2,0
56,7,3,0
56,8,4,1
56,9,1,0
56,10,2,0
56,11,3,0
56,12,4,0
56,13,5,1
56,14,1,0
56,15,2,1
56,16,1,0
56,17,2,0
56,18,3,0
56,19,4,1
56,20,1,0
56,21,2,1
56,22,1,0
56,23,2,1
56,24,1,0
57,1,2,1
57,2,1,1
57,3,1,1
57,4,1,0
57,5,2,1
57,6,1,0
57,7,2,0
57,8,3,1
57,9,1,0
57,10,2,1
57,11,1,0
57,12,2,1
57,13,1,0
57,14,2,0
57,15,3,1
57,16,1,1
57,17,1,1
57,18,1,0
57,19,2,1
57,20,1,1
57,21,1,0
57,22,2,0
57,23,3,1
57,24,1,1
58,1,2,0
58,2,3,1
58,3,1,1
58,4,1,0
58,5,2,1
58,6,1,1
58,7,1,0
58,8,2,0
58,9,3,0
58,10,4,0
58,11,5,1
58,12,1,0
58,13,2,1
58,14,1,0
58,15,2,0
58,16,3,1
58,17,1,0
58,18,2,1
58,19,1,1
58,20,1,0
58,21,2,0
58,22,3,0
58,23,4,0
58,24,5,1
59,1,3,0
59,2,4,1
59,3,1,1
59,4,1,0
59,5,2,1
59,6,1,0
59,7,2,1
59,8,1,0
59,9,2,1
59,10,1,0
59,11,2,0
59,12,3,0
59,13,4,0
59,14,5,1
59,15,1,0
59,16,2,0
59,17,3,1
59,18,1,0
59,19,2,0
59,20,3,1
59,21,1,0
59,22,2,0
59,23,3,1
59,24,1,1
60,1,2,0
60,2,3,0
60,3,4,1
60,4,1,0
60,5,2,0
60,6,3,0
60,7,4,1
60,8,1,0
60,9,2,0
60,10,3,1
60,11,1,0
60,12,2,0
60,13,3,0
60,14,4,1
60,15,1,0
60,16,2,1
60,17,1,0
60,18,2,1
60,19,1,0
60,20,2,0
60,21,3,1
60,22,1,0
60,23,2,1
60,24,1,0
61,1,5,1
61,2,1,0
61,3,2,0
61,4,3,0
61,5,4,0
61,6,5,1
61,7,1,0
61,8,2,0
61,9,3,0
61,10,4,1
61,11,1,0
61,12,2,0
61,13,3,0
61,14,4,1
61,15,1,0
61,16,2,1
61,17,1,0
61,18,2,1
61,19,1,0
61,20,2,1
61,21,1,0
61,22,2,0
61,23,3,0
61,24,4,1
62,1,5,1
62,2,1,0
62,3,2,0
62,4,3,1
62,5,1,0
62,6,2,0
62,7,3,0
62,8,4,1
62,9,1,0
62,10,2,0
62,11,3,0
62,12,4,0
62,13,5,1
62,14,1,1
62,15,1,0
62,16,2,0
62,17,3,1
62,18,1,0
62,19,2,0
62,20,3,1
62,21,1,0
62,22,2,0
62,23,3,1
62,24,1,0
63,1,4,1
63,2,1,0
63,3,2,0
63,4,3,0
63,5,4,1
63,6,1,0
63,7,2,1
63,8,1,0
63,9,2,1
63,10,1,0
63,11,2,0
63,12,3,0
63,13,4,1
63,14,1,1
63,15,1,0
63,16,2,1
63,17,1,0
63,18,2,1
63,19,1,0
63,20,2,0
63,21,3,0
63,22,4,0
63,23,5,1
63,24,1,0
64,1,4,1
64,2,1,0
64,3,2,0
64,4,3,0
64,5,4,1
64,6,1,0
64,7,2,0
64,8,3,0
64,9,4,1
64,10,1,0
64,11,2,0
64,12,3,0
64,13,4,1
64,14,1,1
64,15,1,0
64,16,2,1
64,17,1,0
64,18,2,0
64,19,3,1
64,20,1,0
64,21,2,1
64,22,1,0
64,23,2,0
64,24,3,1
65,1,3,0
65,2,4,1
65,3,1,0
65,4,2,0
65,5,3,0
65,6,4,0
65,7,5,1
65,8,1,0
65,9,2,0
65,10,3,1
65,11,1,0
65,12,2,1
65,13,1,0
65,14,2,1
65,15,1,0
65,16,2,0
65,17,3,1
65,18,1,0
65,19,2,1
65,20,1,0
65,21,2,1
65,22,1,0
65,23,2,0
65,24,3,0
66,1,4,0
66,2,5,0
66,3,5,0
66,4,5,1
66,5,1,0
66,6,2,1
66,7,1,0
66,8,2,0
66,9,3,0
66,10,4,0
66,11,5,1
66,12,1,0
66,13,2,1
66,14,1,0
66,15,2,0
66,16,3,0
66,17,4,1
66,18,1,0
66,19,2,0
66,20,3,1
66,21,1,0
66,22,2,0
66,23,3,1
66,24,1,0
67,1,1,0
67,2,2,0
67,3,3,0
67,4,4,0
67,5,5,1
67,6,1,0
67,7,2,1
67,8,1,0
67,9,2,0
67,10,3,1
67,11,1,0
67,12,2,0
67,13,3,1
67,14,1,0
67,15,2,0
67,16,3,1
67,17,1,0
67,18,2,1
67,19,1,0
67,20,2,0
67,21,3,1
67,22,1,0
67,23,2,1
67,24,1,0
68,1,2,0
68,2,3,1
68,3,1,0
68,4,2,0
68,5,3,1
68,6,1,0
68,7,2,1
68,8,1,0
68,9,2,0
68,10,3,1
68,11,1,0
68,12,2,0
68,13,3,1
68,14,1,0
68,15,2,1
68,16,1,0
68,17,2,0
68,18,3,0
68,19,4,1
68,20,1,0
68,21,2,0
68,22,3,0
68,23,4,0
68,24,5,0
69,1,2,0
69,2,3,1
69,3,1,0
69,4,2,0
69,5,3,1
69,6,1,0
69,7,2,0
69,8,3,1
69,9,1,0
69,10,2,0
69,11,3,1
69,12,1,0
69,13,2,0
69,14,3,1
69,15,1,0
69,16,2,0
69,17,3,0
69,18,4,0
69,19,5,1
69,20,1,0
69,21,2,0
69,22,3,1
69,23,1,0
69,24,2,1
70,1,2,0
70,2,3,0
70,3,4,0
70,4,5,1
70,5,1,0
70,6,2,1
70,7,1,0
70,8,2,0
70,9,3,1
70,10,1,1
70,11,1,0
70,12,2,0
70,13,3,1
70,14,1,0
70,15,2,1
70,16,1,0
70,17,2,0
70,18,3,0
70,19,4,1
70,20,1,0
70,21,2,0
70,22,3,1
70,23,1,1
70,24,1,0
71,1,1,0
71,2,2,0
71,3,3,1
71,4,1,1
71,5,1,0
71,6,2,0
71,7,3,0
71,8,4,1
71,9,1,0
71,10,2,1
71,11,1,0
71,12,2,0
71,13,3,0
71,14,4,0
71,15,5,0
71,16,5,1
71,17,1,0
71,18,2,0
71,19,3,0
71,20,4,0
71,21,5,1
71,22,1,0
71,23,2,1
71,24,1,1
72,1,2,1
72,2,1,0
72,3,2,0
72,4,3,1
72,5,1,0
72,6,2,1
72,7,1,1
72,8,1,0
72,9,2,0
72,10,3,0
72,11,4,1
72,12,1,0
72,13,2,1
72,14,1,0
72,15,2,0
72,16,3,1
72,17,1,0
72,18,2,0
72,19,3,1
72,20,1,0
72,21,2,0
72,22,3,0
72,23,4,1
72,24,1,0
73,1,1,0
73,2,2,0
73,3,3,0
73,4,4,1
73,5,1,0
73,6,2,1
73,7,1,0
73,8,2,0
73,9,3,0
73,10,4,1
73,11,1,0
73,12,2,0
73,13,3,1
73,14,1,0
73,15,2,0
73,16,3,1
73,17,1,0
73,18,2,1
73,19,1,0
73,20,2,0
73,21,3,1
73,22,1,0
73,23,2,0
73,24,3,0
74,1,5,0
74,2,5,1
74,3,1,0
74,4,2,0
74,5,3,0
74,6,4,1
74,7,1,0
74,8,2,0
74,9,3,0
74,10,4,1
74,11,1,0
74,12,2,0
74,13,3,0
74,14,4,1
74,15,1,0
74,16,2,0
74,17,3,1
74,18,1,0
74,19,2,1
74,20,1,0
74,21,2,0
74,22,3,0
74,23,4,0
74,24,5,1
75,1,2,1
75,2,1,0
75,3,2,0
75,4,3,1
75,5,1,0
75,6,2,0
75,7,3,0
75,8,4,0
